Date	Alpha	P0	h1	mv	T	gamma	offset
Jul22,2026+1-02-12PM	2.313835274089594	1.3364509047762652	-0.010554447045495801	0.0007240571679959249	2.2404988836748965	41.062939650670266	0.0022873006387347412
Jul22,2026+1-09-54PM	2.315820018772818	1.3342998769256462	-0.007625693154832818	0.0002785711134542446	2.2415819369445593	41.05479428007313	0.002287300495748827
Jul22,2026+1-17-32PM	2.3069769144261643	1.3339394709579495	-0.007685820465397631	0.00026919411501385873	2.240826344581863	41.10059897002208	0.0022873004957043638
Jul22,2026+1-27-38PM	2.3138842294336643	1.3346689667176772	-0.00884369401113113	0.00048108893866094125	2.240664208882005	41.08191046002153	0.00228730049570697
Jul22,2026+1-35-47PM	2.3073070573447514	1.3380817881090787	-0.008803613973632923	0.0005423924012857009	2.2406208665465326	41.107955930009254	0.0022873004957047935
Jul22,2026+1-44-42PM	2.284887897488577	1.3363826599010422	-0.008719346563758662	0.0005546423765787629	2.0506067149325027	41.11566412000134	0.0022873004957014082
Jul22,2026+1-52-40PM	2.2973678254544194	1.337640194641104	-0.008625428519100172	0.00046705240650199155	2.2404642724722867	41.11626747000173	0.002287300495721018
Jul22,2026+10-19-31AM	2.321951034416506	1.3393128082928862	-0.008854357983537092	0.0006664685288204786	2.0502995624606593	40.586351454721836	0.002287300496903134
Jul22,2026+10-33-15AM	2.316711090806301	1.339496534857718	-0.007074324650371805	0.000251817975563931	2.050816720942888	41.39719382182913	0.0022887148670389617
Jul22,2026+10-41-02AM	2.3298694659438275	1.337694733175984	-0.006646979269720307	-1.488857329289855e-05	2.050878947031299	40.738137160191414	0.0022873004957300962
Jul22,2026+10-49-28AM	2.3315072288154886	1.3356151667244784	-0.007762960906605509	0.00037670107211269197	2.050847557276265	40.75089282334807	0.0022873004961490874
Jul22,2026+10-58-16AM	2.312932639583266	1.3376890520823235	-0.007752571040974908	0.0004701726298393935	2.0501118290146776	40.80038909213918	0.0022873004957014303
Jul22,2026+11-06-18AM	2.3018116493986027	1.3487742553138093	-0.008670528414269145	0.0005900231957680273	2.05013461240229	40.7846081200537	0.002287300495705187
Jul22,2026+11-14-59AM	2.3130182828024926	1.347598687817583	-0.007436941846049084	0.00039211275268518546	2.0524819724712002	40.82352696010408	0.002287300495713457
Jul22,2026+11-24-10AM	2.30560072870378	1.3507303399603479	-0.007923967963846252	0.00032115246671697464	2.2348539738590105	40.82662738000763	0.0022873004957275045
Jul22,2026+11-35-12AM	2.3164960836551156	1.341434929665894	-0.01762776823696422	0.0018906883371522935	2.0506958145856498	40.87179118000146	0.00228730049570257
Jul22,2026+12-38-43PM	2.2976693907196393	1.342008022780343	-0.011072111637440265	0.0010334928144487645	2.2404544875548424	40.999482740010826	0.002287300495701816
Jul22,2026+12-46-43PM	2.317587119085186	1.3338296082133967	-0.009496127002688566	0.0006679772519248091	2.0497130106318773	41.047888290267345	0.0022873004957054744
Jul22,2026+12-54-21PM	2.312275465373163	1.3371035566599405	-0.008617993649513449	0.0004724160417403834	2.2406308703176148	41.06490818001504	0.002287300495707584
Jul22,2026+2-01-10PM	2.3090672426622145	1.3363732323828037	-0.009258864409809376	0.00057285405163032	2.05026414990589	41.91505476779199	0.0022874701380008826
Jul22,2026+2-10-18PM	2.3006984586558166	1.3349705842213488	-0.01007286564849973	0.0007764721183376294	2.0501668681104634	41.121699790048304	0.0022873004957014217
Jul22,2026+2-20-13PM	2.2994365532682144	1.342920143675071	-0.008478204903656302	0.00046943375386323595	2.0498031187545065	41.148288886128256	0.0022873005085972233
Jul22,2026+2-28-23PM	2.290328904185077	1.3364641863821778	-0.007532980191044951	0.0003138066998109001	2.05041617017653	41.16634105001017	0.0022873004957018155
Jul22,2026+2-43-44PM	2.2792709562723563	1.3254332929526889	-0.008174194311988112	0.0008040454562879539	2.0498255398658243	41.160785110103696	0.0022873004957103694
Jul22,2026+2-51-46PM	2.280880536713693	1.3371748860141872	-0.008505017911556258	0.0003846244898649864	2.0506888530559455	41.14760141008274	0.00228730049570172
Jul22,2026+3-04-35PM	2.3067804246231005	1.3322312656885327	-0.007870872941532901	0.0003586737979280158	2.0507430868082226	41.17920792000701	0.0022873004957014082
Jul22,2026+3-12-18PM	2.23513129834148	1.3367547662489965	-0.014333385387364233	0.0019173965432080573	2.052341039993215	41.19387984003206	0.002287300495701426
Jul22,2026+8-54-13AM	2.2998916069631594	1.357773570341919	-0.009209125773542005	0.0005896934411107081	2.3009719394450423	40.320879150103785	0.0022873004959148738
Jul22,2026+9-09-57AM	2.2996564478409725	1.3536774329353616	-0.010088972922133623	0.0008090506099442733	2.0506293268378615	40.391476610826174	0.0022873004957149456
Jul22,2026+9-18-12AM	2.289706076184834	1.3519517803419279	-0.008241297035922515	0.0005775340471257487	2.0499815266349826	40.39508511036593	0.0022873004957167727
Jul22,2026+9-25-57AM	2.3065115981470714	1.3485561890935884	-0.01018894046331794	0.0009023150341320284	2.050651102832251	40.43236445000007	0.0022873004957016953
Jul22,2026+9-34-03AM	2.301826989959409	1.3470372959111676	-0.008208548416849953	0.0005150476163243243	2.0514239844770215	40.46127939001467	0.002287300495707208
Jul22,2026+9-42-15AM	2.296161420742769	1.3485667120592586	-0.007246505979707392	0.0003124849484412377	2.0501469624732858	40.485372623494804	0.002287371135797873
