Date	Alpha	P0	h1	mv	T	gamma	offset
Jul09,2026+1-01-10PM	2.510306003600747	1.353493555421215	-0.009794414547658434	0.001228003042617402	2.2455952329570854	41.21592371117821	0.002287300495929346
Jul09,2026+1-09-54PM	2.5036033750303734	1.3636586306441987	-0.006699601564843788	0.0002188529107856629	2.244172848043888	41.23775420472324	0.002287300496373518
Jul09,2026+1-18-10PM	2.5004828949614386	1.359561033239991	-0.0076556647298805435	0.0005957269791465964	2.244600448378309	41.21847909011768	0.0022873004957044583
Jul09,2026+1-32-09PM	2.4979338553389865	1.3564070467030966	-0.004894155247262547	0.00023547989189264475	2.2452225315629506	41.2290924859534	0.0022873243803948375
Jul09,2026+1-44-19PM	2.4886408791684937	1.365318317018302	-0.008857379838458903	0.0006488780897008689	2.2440572702164028	41.208158770005824	0.002287300495713179
Jul09,2026+1-55-45PM	2.4949343593485906	1.3671880547296593	-0.007721934784896185	0.0004393743648822879	2.2460779145488843	41.918780587468	0.0022887784789238775
Jul09,2026+10-26-36AM	2.491909580066439	1.3681825968968144	-0.008279156279605489	0.0005572937820433603	2.2451113412724655	41.1883634200364	0.002287300495703008
Jul09,2026+10-36-23AM	2.497125285926002	1.3669560936479825	-0.007926937101813185	0.0005415019468003655	2.245461495669134	41.172119030039184	0.00228730049572945
Jul09,2026+10-47-02AM	2.4943205097893606	1.3646827972489386	-0.007689638368663586	0.00045377434919593773	2.245442092484708	41.279402049135605	0.002287393915850118
Jul09,2026+11-01-15AM	2.4895319838235714	1.363263855779075	-0.009971594889895626	0.0008425773056305116	2.2438831601741924	41.170906925264184	0.002287300498866233
Jul09,2026+11-09-20AM	2.4933084627981428	1.3606133083971872	-0.008753918391439321	0.000774284007167655	2.246346275611788	41.18684632004968	0.002287300495701698
Jul09,2026+11-17-22AM	2.491617005905912	1.3638183173192053	-0.008624662372416173	0.0006141770044111558	2.244954366428168	41.151012200001816	0.002287300495701918
Jul09,2026+11-25-55AM	2.500857470489801	1.355501871357805	-0.00807021130690077	0.0007131340303302488	2.245016216073818	41.15984332004374	0.002287300495701413
Jul09,2026+11-43-59AM	2.5073468466793747	1.3598527347249096	-0.007326215948846954	0.00034067553760629377	2.2462006307920417	41.193416080022686	0.002287300495713256
Jul09,2026+11-51-58AM	2.4989121656946365	1.3597081989388362	-0.006287207092667165	0.00020924617502157073	2.2452858749624216	41.61954775713077	0.00228730049571283
Jul09,2026+12-08-01PM	2.498259329081567	1.3587064290937727	-0.0038666232216522435	-0.00017325817378024893	2.2448341579864137	41.17057421000284	0.0022873004957046973
Jul09,2026+12-16-09PM	2.5025358419392565	1.3596716904742383	-0.007466657662359639	0.00041511746578239893	2.0441793178086614	41.96706890485851	0.0022874329474361775
Jul09,2026+12-24-11PM	2.501828958765157	1.359298734366993	-0.00729866252332556	0.00042756913434601455	2.0448999118832054	41.927081570019816	0.0022879455338180176
Jul09,2026+12-36-13PM	2.498408988902064	1.3642742937112706	-0.007561726259173703	0.00044951185416190563	2.2455813137619867	41.206466130047374	0.002287300495701519
Jul09,2026+12-44-32PM	2.491561897004342	1.361724690990029	-0.008101454224055836	0.0005286469572981059	2.244073177295657	41.21297249001207	0.0022873004957023033
Jul09,2026+12-52-26PM	2.501656743835241	1.3636583234261277	-0.010131491751993618	0.0009735386784879429	2.2452266716145135	41.475169870096494	0.002287300495796002
Jul09,2026+2-03-45PM	2.4898593509561233	1.3607395544612877	-0.007011555510581402	0.00037288548543595423	2.2458404695841967	41.201944810027705	0.002287300495702185
Jul09,2026+2-11-46PM	2.5053581051921507	1.3588443331599187	-0.005053903974081709	0.0001209160895161202	2.2460131570890196	41.23253062002451	0.00228730049571141
Jul09,2026+2-22-27PM	2.499713185554021	1.3652514136103735	-0.008323868012490142	0.0005769648161408864	2.0450866546931987	41.20426349005083	0.002287300495703588
Jul09,2026+2-30-42PM	2.495108133555445	1.363037647616798	-0.007720313496676262	0.0005659378932972365	2.045261701392811	41.19468247112177	0.0022873004957494124
Jul09,2026+2-40-05PM	2.4910295391661643	1.365290213558947	-0.008062979287669648	0.0005808738976566799	2.0448106182148202	41.234134012115746	0.002287300495701447
Jul09,2026+2-48-12PM	2.505422389387165	1.3640327077080951	-0.007126590667556881	0.00030905069905958957	2.044576216650714	41.3060462489255	0.002287300496346553
Jul09,2026+2-56-12PM	2.4996955976486523	1.3626183585450304	-0.0074010798213680114	0.0004903254949771604	2.045449456601015	41.1955180024447	0.002287300495701685
Jul09,2026+3-04-17PM	2.501524764461655	1.3592761937545246	-0.007855471603261074	0.000615054803766095	2.045228522102696	41.45985992959116	0.0022873005172254204
Jul09,2026+3-15-03PM	2.5009501723614598	1.3610472182370903	-0.006388920894358203	0.0002297022826827954	2.0451044680941224	41.215863190506525	0.0022873004957051648
Jul09,2026+3-25-49PM	2.4906956566995353	1.354801653040463	-0.005641941680814194	0.00020947607760370832	2.0446877566596835	41.23608571713497	0.002287629141913725
Jul09,2026+3-38-53PM	2.490326825168265	1.3613209471760626	-0.009305177211159728	0.0007303854608212025	2.0449512282639217	41.22317002006421	0.002287300495701565
Jul09,2026+3-46-49PM	2.4999661293186133	1.3589907490995252	-0.007609857640717618	0.00047792475695502824	2.045384144072181	41.23578280116617	0.0022873004957054055
Jul09,2026+3-54-43PM	2.511932662618047	1.3591510410160383	-0.007790249745737158	0.00046092434694573194	2.0445397876843647	41.23326021875829	0.002287300495788427
Jul09,2026+4-02-42PM	2.494312480648507	1.3602305849695497	-0.008190688985467487	0.0004925786480830808	2.0454207929907273	41.28381012003296	0.0022873004957017257
Jul09,2026+4-10-46PM	2.5094651064192695	1.3593702558311536	-0.007466566478169801	0.0004242571422719174	2.045991950785023	41.26992296001194	0.0022873004957119293
