Sep09,2026+3-05-06PM	3.707013505552667	0.07875180166148499
Sep09,2026+3-14-04PM	3.7326749812835844	0.07852812315462887
Sep09,2026+3-24-20PM	3.702429691749197	0.07920062236475522
Sep09,2026+3-32-26PM	3.711193672190854	0.07849865477776352
Sep09,2026+3-40-20PM	3.7251124316968935	0.07754424085936806
Sep09,2026+3-53-13PM	3.7006956446734707	0.07828799435305611
Sep09,2026+4-01-19PM	3.7231476344286376	0.07804968587658578
Sep09,2026+4-09-55PM	3.71768847876565	0.07848360969855728
Sep09,2026+4-17-45PM	3.6906510669712578	0.07883486739997791
Sep09,2026+4-25-41PM	3.7278780931642217	0.0779982407090718
Sep09,2026+4-36-31PM	3.7019511771760953	0.07750779657426099
Sep09,2026+4-44-16PM	3.6928295565152105	0.07841369626113082
Sep09,2026+4-52-47PM	3.69216560532682	0.07695345297322098
Sep09,2026+5-01-55PM	3.692184390448306	0.07811831624949916
Sep09,2026+5-11-00PM	3.6813382791730245	0.07706729845086402
Sep09,2026+5-37-26PM	3.6940189685284572	0.07758821005582739
Sep09,2026+5-46-53PM	3.6788600673384204	0.07670073026369972
Sep09,2026+6-06-29PM	3.700692611040995	0.07754454188147064
Sep09,2026+6-19-16PM	3.686665051666229	0.07736106371272311
Sep09,2026+6-34-36PM	3.7013650097553983	0.07817271018855632
Sep09,2026+7-32-25PM	3.7001370820141855	0.0784094069067125
Sep09,2026+7-40-40PM	3.726408623572632	0.0784569066574694
Sep09,2026+7-49-59PM	3.7192457030042556	0.0779584402873128
