0.547,0.550,0.561,0.553,0.557,0.558,-2.125,-2.123,-2.125,-2.127,-2.124,-2.126,-51.758,-4014.000
0.553,0.559,0.552,0.560,0.558,0.556,-2.122,-2.124,-2.127,-2.124,-2.124,-2.126,-51.758,-4013.000
0.559,0.557,0.559,0.558,0.553,0.546,-2.125,-2.125,-2.124,-2.126,-2.126,-2.124,-53.120,-4012.000
0.553,0.557,0.554,0.555,0.556,0.556,-2.124,-2.126,-2.123,-2.122,-2.126,-2.123,-53.120,-4011.000
0.551,0.556,0.561,0.557,0.551,0.547,-2.125,-2.123,-2.123,-2.125,-2.126,-2.123,-55.630,-4010.000
0.556,0.558,0.557,0.556,0.550,0.557,-2.127,-2.125,-2.124,-2.125,-2.126,-2.124,-55.630,-4009.000
0.555,0.556,0.560,0.555,0.560,0.549,-2.124,-2.126,-2.125,-2.125,-2.126,-2.125,-55.630,-4008.000
0.563,0.554,0.551,0.555,0.556,0.555,-2.126,-2.122,-2.124,-2.125,-2.126,-2.124,-59.189,-4007.000
0.556,0.552,0.551,0.556,0.556,0.554,-2.125,-2.124,-2.125,-2.124,-2.124,-2.125,-59.189,-4006.000
0.554,0.554,0.551,0.552,0.554,0.553,-2.125,-2.124,-2.124,-2.126,-2.125,-2.123,-60.347,-4005.000
0.558,0.555,0.553,0.555,0.552,0.555,-2.124,-2.124,-2.124,-2.126,-2.125,-2.124,-60.347,-4004.000
0.557,0.553,0.552,0.555,0.557,0.556,-2.124,-2.124,-2.122,-2.125,-2.124,-2.125,-59.214,-4003.000
0.556,0.554,0.559,0.548,0.555,0.553,-2.123,-2.125,-2.124,-2.125,-2.126,-2.125,-59.214,-4002.000
0.553,0.551,0.556,0.559,0.552,0.558,-2.124,-2.123,-2.125,-2.123,-2.123,-2.125,-60.376,-4001.000
0.553,0.557,0.549,0.557,0.557,0.559,-2.123,-2.125,-2.125,-2.126,-2.125,-2.125,-60.376,-4000.000
0.551,0.555,0.549,0.551,0.555,0.557,-2.124,-2.124,-2.126,-2.123,-2.125,-2.126,-61.011,-3999.000
0.556,0.551,0.555,0.556,0.558,0.554,-2.125,-2.128,-2.124,-2.124,-2.126,-2.126,-61.011,-3998.000
0.551,0.554,0.561,0.555,0.559,0.558,-2.124,-2.124,-2.123,-2.124,-2.126,-2.126,-61.870,-3997.000
0.552,0.558,0.557,0.559,0.553,0.556,-2.124,-2.126,-2.126,-2.126,-2.125,-2.125,-61.870,-3996.000
0.550,0.561,0.559,0.554,0.560,0.557,-2.125,-2.125,-2.125,-2.125,-2.124,-2.125,-61.870,-3995.000
0.551,0.552,0.555,0.554,0.556,0.552,-2.122,-2.123,-2.123,-2.125,-2.124,-2.125,-61.089,-3994.000
0.555,0.557,0.560,0.558,0.557,0.557,-2.126,-2.125,-2.124,-2.128,-2.122,-2.125,-61.089,-3993.000
0.555,0.553,0.560,0.554,0.557,0.549,-2.125,-2.123,-2.123,-2.125,-2.125,-2.125,-61.133,-3992.000
0.560,0.554,0.553,0.555,0.555,0.562,-2.126,-2.125,-2.126,-2.125,-2.124,-2.126,-61.133,-3991.000
0.558,0.554,0.554,0.555,0.556,0.552,-2.125,-2.124,-2.126,-2.125,-2.125,-2.122,-61.611,-3990.000
