Jun15,2026+1-02-29PM	15.685394375705187	0.2552558760481034
Jun15,2026+1-13-12PM	15.580575871420699	0.25516971473973027
Jun15,2026+1-36-30PM	15.640722852435452	0.2546951735002825
Jun15,2026+1-46-31PM	15.441819018998974	0.256466011439092
Jun15,2026+10-04-19AM	15.733225746491694	0.2558087587887581
Jun15,2026+10-12-20AM	15.628898356117382	0.25465996704766036
Jun15,2026+10-25-45AM	15.702400715925425	0.254139224976456
Jun15,2026+10-50-14AM	15.788694533649892	0.25543322695545334
Jun15,2026+10-58-42AM	15.700992699575007	0.25526478660013363
Jun15,2026+11-08-42AM	15.6392140961491	0.25553276116374524
Jun15,2026+11-17-24AM	15.712113596492891	0.2547724699713694
Jun15,2026+11-26-17AM	15.645376407255554	0.2561500021715737
Jun15,2026+11-58-16AM	15.57717560791075	0.2550506881104291
Jun15,2026+12-08-35PM	15.441854222762448	0.25521070477181973
Jun15,2026+12-16-36PM	15.765416980049768	0.25656521302483304
Jun15,2026+12-24-33PM	15.68684695056837	0.25501005670900256
Jun15,2026+12-36-54PM	15.699127088930432	0.2555474791950927
Jun15,2026+12-54-40PM	15.75385369052599	0.25443174846568173
Jun15,2026+3-00-29PM	15.672584904878981	0.2545633662484046
Jun15,2026+3-08-45PM	15.670950246349161	0.2550402558734923
Jun15,2026+3-27-25PM	15.868486242408068	0.2585031690452264
Jun15,2026+3-37-57PM	15.840045310961226	0.25439729836044767
Jun15,2026+4-17-50PM	15.671806695916398	0.2551765863927533
Jun15,2026+4-25-51PM	15.658183766920214	0.25357032862715
Jun15,2026+4-33-55PM	15.69606276298207	0.2555218786374236
Jun15,2026+4-59-36PM	15.504572025903236	0.25517425935904114
Jun15,2026+9-28-53AM	15.699372858415582	0.2539224824437267
Jun15,2026+9-38-11AM	15.658582331485952	0.2563579676484995
Jun15,2026+9-48-22AM	15.756190847079235	0.2540660824015726
Jun15,2026+9-56-18AM	15.638934429124195	0.25422548436133563
