0.615,0.610,0.607,0.610,0.602,0.616,-2.129,-2.128,-2.129,-2.129,-2.128,-2.128,-45.850,-4014.000
0.603,0.606,0.612,0.605,0.610,0.607,-2.128,-2.129,-2.129,-2.128,-2.129,-2.128,-45.596,-4012.000
0.604,0.609,0.609,0.609,0.605,0.604,-2.127,-2.128,-2.129,-2.128,-2.128,-2.129,-45.596,-4010.000
0.607,0.610,0.610,0.604,0.612,0.606,-2.126,-2.130,-2.130,-2.128,-2.128,-2.128,-45.596,-4008.000
0.608,0.607,0.605,0.607,0.607,0.604,-2.128,-2.129,-2.127,-2.128,-2.128,-2.128,-45.234,-4006.000
0.611,0.610,0.609,0.611,0.609,0.609,-2.129,-2.131,-2.129,-2.128,-2.126,-2.130,-45.234,-4004.000
0.617,0.606,0.608,0.606,0.610,0.609,-2.128,-2.129,-2.130,-2.128,-2.127,-2.126,-44.741,-4002.000
0.606,0.613,0.607,0.605,0.609,0.611,-2.130,-2.129,-2.128,-2.130,-2.130,-2.129,-44.741,-4000.000
0.605,0.614,0.610,0.609,0.605,0.605,-2.130,-2.129,-2.128,-2.128,-2.129,-2.126,-46.445,-3998.000
0.611,0.597,0.612,0.604,0.602,0.612,-2.130,-2.128,-2.128,-2.128,-2.129,-2.128,-46.445,-3996.000
0.612,0.608,0.609,0.615,0.613,0.601,-2.129,-2.129,-2.128,-2.129,-2.128,-2.129,-46.445,-3994.000
0.609,0.609,0.608,0.609,0.604,0.613,-2.131,-2.128,-2.128,-2.130,-2.129,-2.128,-46.040,-3992.000
0.608,0.603,0.605,0.609,0.610,0.602,-2.128,-2.128,-2.129,-2.130,-2.130,-2.128,-46.040,-3990.000
0.603,0.611,0.601,0.605,0.611,0.606,-2.127,-2.128,-2.129,-2.127,-2.128,-2.129,-45.264,-3988.000
0.608,0.602,0.612,0.611,0.607,0.605,-2.131,-2.129,-2.128,-2.129,-2.128,-2.130,-45.264,-3986.000
0.603,0.606,0.614,0.603,0.604,0.607,-2.129,-2.129,-2.126,-2.128,-2.130,-2.129,-46.470,-3984.000
0.606,0.602,0.612,0.610,0.613,0.606,-2.126,-2.129,-2.127,-2.128,-2.129,-2.128,-46.470,-3982.000
0.605,0.608,0.607,0.607,0.611,0.610,-2.130,-2.129,-2.130,-2.129,-2.129,-2.129,-45.234,-3980.000
0.605,0.606,0.605,0.614,0.606,0.613,-2.128,-2.129,-2.128,-2.128,-2.129,-2.127,-45.234,-3978.000
0.604,0.612,0.607,0.611,0.608,0.613,-2.127,-2.127,-2.127,-2.129,-2.130,-2.129,-45.371,-3976.000
0.612,0.612,0.608,0.612,0.608,0.609,-2.128,-2.129,-2.126,-2.130,-2.129,-2.128,-45.371,-3974.000
0.613,0.607,0.612,0.609,0.607,0.611,-2.129,-2.131,-2.129,-2.129,-2.129,-2.128,-45.771,-3972.000
0.601,0.608,0.611,0.608,0.603,0.608,-2.129,-2.128,-2.129,-2.128,-2.129,-2.127,-45.771,-3970.000
0.609,0.607,0.602,0.609,0.604,0.605,-2.129,-2.126,-2.129,-2.130,-2.129,-2.129,-49.004,-3968.000
0.607,0.605,0.610,0.607,0.608,0.609,-2.128,-2.130,-2.129,-2.130,-2.128,-2.130,-49.004,-3966.000
0.608,0.610,0.608,0.610,0.608,0.613,-2.129,-2.127,-2.129,-2.129,-2.128,-2.129,-49.004,-3964.000
0.608,0.612,0.607,0.606,0.608,0.609,-2.128,-2.128,-2.127,-2.129,-2.129,-2.130,-45.312,-3962.000
0.610,0.603,0.612,0.601,0.609,0.604,-2.127,-2.129,-2.128,-2.128,-2.129,-2.127,-45.312,-3960.000
0.606,0.611,0.615,0.606,0.610,0.612,-2.129,-2.126,-2.128,-2.129,-2.126,-2.128,-46.016,-3958.000
0.612,0.604,0.609,0.613,0.609,0.607,-2.128,-2.128,-2.126,-2.129,-2.127,-2.128,-46.016,-3956.000
0.604,0.609,0.603,0.607,0.610,0.614,-2.128,-2.128,-2.130,-2.128,-2.129,-2.127,-45.610,-3954.000
0.612,0.607,0.603,0.610,0.604,0.610,-2.130,-2.128,-2.127,-2.127,-2.129,-2.129,-45.610,-3952.000
0.606,0.603,0.607,0.608,0.611,0.607,-2.129,-2.127,-2.128,-2.130,-2.129,-2.127,-46.748,-3950.000
0.606,0.613,0.607,0.605,0.612,0.609,-2.128,-2.129,-2.128,-2.128,-2.129,-2.127,-46.748,-3948.000
0.601,0.606,0.608,0.612,0.608,0.609,-2.129,-2.130,-2.128,-2.129,-2.130,-2.130,-46.953,-3946.000
0.609,0.612,0.609,0.606,0.608,0.611,-2.128,-2.127,-2.129,-2.128,-2.129,-2.127,-46.953,-3944.000
0.611,0.605,0.609,0.603,0.610,0.607,-2.128,-2.128,-2.129,-2.126,-2.128,-2.128,-46.953,-3942.000
0.609,0.612,0.608,0.612,0.603,0.612,-2.127,-2.127,-2.127,-2.129,-2.129,-2.129,-47.563,-3940.000
0.604,0.609,0.610,0.616,0.610,0.602,-2.128,-2.128,-2.127,-2.126,-2.128,-2.129,-47.563,-3938.000
0.602,0.606,0.608,0.601,0.611,0.608,-2.129,-2.128,-2.129,-2.130,-2.127,-2.127,-47.012,-3936.000
0.606,0.610,0.609,0.601,0.605,0.612,-2.127,-2.128,-2.128,-2.130,-2.127,-2.128,-47.012,-3934.000
