Date	Alpha	P0	h1	mv	T	gamma	offset
Jul16,2026+1-03-40PM	4.04579978577487	1.3290911568802104	-0.008676670691446457	0.00047994473192784185	2.129741618311986	40.26499346008902	0.002287300495748977
Jul16,2026+1-12-17PM	4.038358720841703	1.3347276028426587	-0.009481459479980433	0.000443549316853228	2.1302985097075515	40.29452484000238	0.002287300495702193
Jul16,2026+1-21-11PM	4.040298154664755	1.3258772154283416	-0.008628755002449324	0.0006013301846367563	2.1298325909779083	40.33180324000053	0.0022873004957109752
Jul16,2026+1-29-15PM	4.044649570133318	1.3307203047035758	-0.006761919513522503	0.0002043050328793434	2.129477827969033	40.35613417000228	0.0022873004957014373
Jul16,2026+1-38-48PM	4.0423303839313665	1.331510887060079	-0.008348984259189474	0.0003206128065410931	2.1309535216382423	41.1956220625103	0.0022873004957021086
Jul16,2026+1-49-33PM	4.031983327271965	1.3341216419608821	-0.007302688274229632	0.0002395729441290932	2.13040441105924	40.379741476514255	0.0022873007384847086
Jul16,2026+1-57-55PM	4.019937793614404	1.3376714397119855	-0.00832561182360901	0.00046743831691964887	2.1313753718052246	40.41015915001894	0.00228730049570183
Jul16,2026+10-05-58AM	4.0712411901342245	1.3358964217436284	-0.0074095553563085104	0.0003520243071451756	2.130240566967787	39.78042016000012	0.0022873004957101625
Jul16,2026+10-14-09AM	4.063827377141895	1.3375028544983436	-0.007932238255016258	0.0004534349748153879	2.1309199623595316	40.604180282902	0.0022875334055537716
Jul16,2026+10-22-13AM	4.0727676033764375	1.3368557515389246	-0.008953086039108476	0.0006637208801404689	2.130001885527481	39.8331674700011	0.002287300495703397
Jul16,2026+10-30-40AM	4.05480927735366	1.3378553588320625	-0.008181817880242337	0.000547634551304458	2.130444327085622	39.8745969705577	0.002287300517578798
Jul16,2026+10-39-15AM	4.051021363235252	1.3397435608195396	-0.007997079792839869	0.0005324403189199058	2.1310692617357803	39.90139871000202	0.0022873004957077625
Jul16,2026+10-47-37AM	4.065752850091385	1.3415239637777634	-0.00834052357336241	0.0005822351391757219	2.1308144329488656	39.89401572103072	0.0022873004957242172
Jul16,2026+11-01-11AM	4.042564313204779	1.3430789624755375	-0.008053658286843523	0.0004466959142983668	2.130737463177501	39.93491112001528	0.002287300495701415
Jul16,2026+11-09-27AM	4.057418740970958	1.3411758161852247	-0.007449194277023587	0.00035697509118192	2.1303869402233504	39.92133944000427	0.0022873004957014837
Jul16,2026+11-17-25AM	4.0424199237764284	1.3382747439347646	-0.0077538403624859776	0.0005078025685442065	2.1296539112184854	39.93345607012932	0.0022873004963935863
Jul16,2026+11-25-19AM	4.055023727400222	1.333885674049595	-0.009261926516856782	0.0009802816040613924	2.129304598114751	39.92983238000799	0.0022873004957224973
Jul16,2026+11-36-19AM	4.032100777288578	1.3429802455622628	-0.00947091929163811	0.0007455067663064168	2.130621566360141	39.95550462024158	0.002287300495703028
Jul16,2026+11-44-18AM	4.057394667887123	1.339584916754618	-0.00814006500659217	0.000429514500481586	2.130456015846805	39.95069678000093	0.002287300495702929
Jul16,2026+12-12-00PM	4.026739008026415	1.3353981900887866	-0.010179324918328887	0.0007000660244511997	2.130283384295445	39.97140349002104	0.0022873004957028316
Jul16,2026+12-19-52PM	4.01405359141775	1.3278125358538149	-0.006481413920250119	4.420187487444748e-05	2.1307777028539427	40.03836977049758	0.0022873004957015297
Jul16,2026+12-38-41PM	4.046837069141071	1.325722881537417	-0.008413783782223844	0.0004162180543194412	2.1306976864944547	40.14547549001801	0.0022873004957020783
Jul16,2026+12-47-04PM	4.0367515952778135	1.3248861088691284	-0.008747983319484533	0.0005228548027270252	2.13055021856989	40.97100109245027	0.0022876131764730957
Jul16,2026+12-55-34PM	4.036521887044909	1.3248727526421418	-0.007575277231299167	0.0002866440341402873	2.1311966106942646	40.21400251000748	0.002287300495705497
Jul16,2026+2-05-51PM	4.034966388211224	1.335059314419869	-0.00686233518556263	0.0002495100689550011	2.130551498392186	40.697433466329166	0.0022901399866319316
Jul16,2026+2-33-57PM	4.017886702595818	1.3476089092351726	-0.007713665550500054	0.0001881841230818354	2.1308766547757387	40.39903852000655	0.002287300495701792
Jul16,2026+3-07-41PM	4.006700343924002	1.347051324116576	-0.00960833403545443	0.0007326887060312844	2.130301116497538	40.264898510000634	0.0022873004957140214
Jul16,2026+8-55-13AM	4.072184664580901	1.3457359064007266	-0.008937725769477775	0.0004825274459850325	2.1304423703546025	39.576419760177245	0.002287300495701905
Jul16,2026+9-04-11AM	4.069652243413831	1.3398331351653279	-0.008939728827382944	0.0005774768242320696	2.1303324366631426	39.5961735700493	0.0022873004957270067
Jul16,2026+9-15-02AM	4.060348689338312	1.3404950720983952	-0.008690947961358452	0.0005477983482021214	2.130218009347815	39.61149400001558	0.0022873004957049687
Jul16,2026+9-23-01AM	4.071769038014067	1.339545108409053	-0.007990457128692438	0.0005015877233612102	2.13088196962959	39.652566743349695	0.002287302473037446
Jul16,2026+9-33-02AM	4.0500001337372575	1.3456753798609296	-0.00884329514256145	0.000625442859957667	2.130193885135969	39.67443443000201	0.0022873004957014126
Jul16,2026+9-41-08AM	4.05566622937018	1.3436641262290865	-0.009451861042584485	0.0005330377005629403	2.130498572162023	39.68352041000322	0.0022873004957014117
Jul16,2026+9-49-15AM	4.051767775398868	1.337318947681383	-0.009382616052173956	0.0006726095053124135	2.130462431221339	39.73740520001802	0.0022873004957019347
Jul16,2026+9-57-53AM	4.035873379995312	1.3355458019738464	-0.009757077666548881	0.0010042016307180135	2.1305707011944452	39.75843177000888	0.0022873004957016402
