May28,2026+1-37-31PM	18.165242377710392	0.3018968693328816
May28,2026+2-22-26PM	18.248152722780233	0.3024011747798745
May28,2026+2-31-05PM	18.188696327115313	0.30118439327960567
May28,2026+2-39-02PM	18.107391659177967	0.3021550445942143
May28,2026+2-47-24PM	18.149873234273247	0.3023796828372518
May28,2026+2-55-44PM	18.174789930828013	0.3024515531681047
May28,2026+3-03-49PM	18.297044937336327	0.3025698804336012
May28,2026+3-11-47PM	18.163518948131177	0.30197396485344274
May28,2026+3-19-54PM	18.065261383256384	0.30244604107442097
May28,2026+3-27-49PM	18.299776683883312	0.3020264109814341
May28,2026+3-37-09PM	18.289263877539696	0.30269732061513066
May28,2026+3-59-05PM	18.370477909565487	0.301793962122078
May28,2026+4-16-31PM	18.335886562516855	0.30283974656828017
May28,2026+4-36-20PM	18.348911114022165	0.30142302273223187
May28,2026+5-15-31PM	18.354868023779208	0.3021824024227735
May28,2026+5-23-41PM	18.28261128324697	0.3018936453034129
May28,2026+5-39-46PM	18.265904828292598	0.30151016153501464
May28,2026+6-01-12PM	18.370823535998813	0.3031200539168728
