Jul13,2026+10-12-06AM	4.027964	0.083409
Jul13,2026+10-34-59AM	4.066752	0.083177
Jul13,2026+10-54-06AM	4.018388	0.083006
Jul13,2026+11-11-20AM	4.031421	0.083019
Jul13,2026+11-19-18AM	4.050555	0.083723
Jul13,2026+11-27-51AM	4.051786	0.083609
Jul13,2026+11-39-03AM	4.042465	0.083119
Jul13,2026+12-12-01PM	4.024349	0.083605
Jul13,2026+12-21-13PM	4.036741	0.083418
Jul13,2026+12-29-13PM	4.049116	0.083456
Jul13,2026+12-38-19PM	4.040678	0.083277
Jul13,2026+12-58-04PM	4.043761	0.083117
Jul13,2026+1-07-47PM	4.035688	0.083363
Jul13,2026+1-21-29PM	4.054329	0.083757
Jul13,2026+1-34-28PM	4.044045	0.083418
Jul13,2026+1-42-33PM	4.048266	0.084026
Jul13,2026+1-52-37PM	4.037266	0.082023
Jul13,2026+2-05-19PM	4.043087	0.083225
Jul13,2026+2-17-27PM	4.031138	0.082798
Jul13,2026+2-55-51PM	4.013314	0.084124
Jul13,2026+3-41-08PM	4.057891	0.082525
Jul13,2026+3-52-31PM	4.027943	0.08378
Jul13,2026+4-02-38PM	4.061665	0.082885
Jul13,2026+4-10-40PM	4.020655	0.083056
Jul13,2026+4-42-25PM	4.019414	0.08312
Jul13,2026+5-21-33PM	4.019518	0.082915
Jul13,2026+5-31-01PM	4.006039	0.082808
Jul13,2026+5-39-08PM	4.031139	0.083334
